id,title,status,desc,begin_time,end_time,file_path
212276,[api tooling] @noextend does not work for non-primitive method signatures,VERIFIED           FIXED       ,"I added a @noextend tag to DebugElement.getAdapter(Class). Subclasses that override the method were not flagged with errors. The problem is that method signatures in the API description are unqualified (since we generate from source without resolving). For example the .api_description file contained this entry:  <type name=""DebugElement"">   <method extend=""false"" name=""fireSuspendEvent"" signature=""(I)V""/>   <method extend=""false"" name=""getAdapter"" signature=""(QClass;)QObject;""/> </type>  Errors for overriding fireSuspendEvent(...) were found, as the primitive signatures are resolved by definition.",2007-12-07 11:25 EST by Darin Wright    ,2007-12-17 17:03 EST       (History)     ,
213541,[api tooling] need to allow searching between profiles,VERIFIED           FIXED       ,"In order to implement global search, we'll need to be able to search for references between profiles. Currently, the search engine API claims the target and source scopes have to be in the same profile.",2007-12-19 17:41 EST by Darin Wright    ,2008-02-25 16:26 EST       (History)     ,
214369,[api tooling] add prereq and dependent components to profile API,VERIFIED           FIXED       ,"For searching it will be useful to be able to determine the smallest possible scope to search. For this, we should add APIs to retrieve all prerequisite and dependent components from a profile for a given set of root components.",2008-01-04 12:14 EST by Darin Wright    ,2008-02-25 16:28 EST       (History)     ,
214966,[api tooling] search more selectively for API usage problems,VERIFIED           FIXED       ,"The builder for API usage problems previoulsy extracted all reference information from a component, then resolved all references to determine if there were any usage problems.  I modified the process to first collect all API restrictions in prerequisite components and then search for references to those specific elements/conditions. This appears to speed up the search, and will allow us to add support for @noreference into the builder.",2008-01-10 16:28 EST by Darin Wright    ,2008-02-25 16:30 EST       (History)     ,
215090,[api tooling] should not allow @noextend tag on interface method,VERIFIED           FIXED       ,"Currently, with the fix to allow @noreference on an interface method, we now incorrectly allow @noextend on interface methods. Since classes implement interfaces, they have to be able to extend/override interface methods.",2008-01-11 16:36 EST by Darin Wright    ,2008-01-29 11:08 EST       (History)     ,
208937,[api tooling] reference extraction missing class literals,VERIFIED           FIXED       ,"The reference class file scanner is not creating IReference's for class literals - i.e. ""SomeClass.class"".   Olivier tells us that if the class file version is >= 1.5, then thre is a ldc bytecode with a CONSTANT_CLASS entry in the constant pool. And if the classs file version is < 1.5, there is a Class.forName(...) with a CONSTANT_STRING for the class name in the constant pool.",2007-11-06 14:55 EST by Darin Wright    ,2007-11-06 17:09 EST       (History)     ,
210538,[api tooling] api restrictions/visibility only apply to other components,VERIFIED           FIXED       ,"API visibility and usage restrictions do not apply to the bundle that defines the restrictions. For example, if a ""@noimplement"" tag appears on an interface, the restriction does not apply to classes within the component defining the restriction.  Need to update the ""IApiComponentDescription"" implementation to resolve API visibility (no restrictions) when referenced from the defining bundle.  Currently, bunldes that are friends will get API access to all non-API types, but usage restrictions will still apply (i.e. @noimplement will apply to friends). Need to verify this is correct behavior.",2007-11-21 10:32 EST by Darin Wright    ,2007-12-05 11:11 EST       (History)     ,
210784,"[api tooling] NPE using ""Update API javadoc tags""",VERIFIED           FIXED       ,I got an NPE using the update action. Looks like a constructor does not have a return type:  Caused by: java.lang.NullPointerException 	at org.eclipse.pde.api.tools.internal.util.Util.getTypeSignature(Util.java:782) 	at org.eclipse.pde.api.tools.internal.util.Util.getMethodSignatureFromNode(Util.java:822) 	at org.eclipse.pde.api.tools.scanner.ComponentXmlProcessor$ASTTagVisitor.visit(ComponentXmlProcessor.java:155) 	at org.eclipse.jdt.core.dom.MethodDeclaration.accept0(MethodDeclaration.java:486) 	at org.eclipse.jdt.core.dom.ASTNode.accept(ASTNode.java:2476) 	at org.eclipse.jdt.core.dom.ASTNode.acceptChildren(ASTNode.java:2546) 	at org.eclipse.jdt.core.dom.TypeDeclaration.accept0(TypeDeclaration.java:483) 	at org.eclipse.jdt.core.dom.ASTNode.accept(ASTNode.java:2476) 	at org.eclipse.jdt.core.dom.ASTNode.acceptChildren(ASTNode.java:2546) 	at org.eclipse.jdt.core.dom.CompilationUnit.accept0(CompilationUnit.java:213) 	at org.eclipse.jdt.core.dom.ASTNode.accept(ASTNode.java:2476) 	at org.eclipse.pde.api.tools.scanner.ComponentXmlProcessor.processTagUpdates(ComponentXmlProcessor.java:503) 	at org.eclipse.pde.api.tools.scanner.ComponentXmlProcessor.updateJavadocTags(ComponentXmlProcessor.java:478) 	at org.eclipse.pde.api.tools.ui.internal.wizards.UpdateJavadocTagsWizardPage$TagUpdateJob.runInUIThread(UpdateJavadocTagsWizardPage.java:91) 	at org.eclipse.ui.progress.UIJob$1.run(UIJob.java:94) 	at org.eclipse.swt.widgets.RunnableLock.run(RunnableLock.java:35) 	at org.eclipse.swt.widgets.Synchronizer.runAsyncMessages(Synchronizer.java:130) 	... 23 more,2007-11-23 10:56 EST by Darin Wright    ,2007-11-23 11:14 EST       (History)     ,
211097,[api tooling] support for default baseline profile,VERIFIED           FIXED       ,Add support to the IApiProfileManager for setting/getting the default baseline. The default baseline will be used for binary compatibility checking.,2007-11-27 13:10 EST by Darin Wright    ,2007-11-28 14:51 EST       (History)     ,
211104,[api tooling] persist search results as XML,VERIFIED           FIXED       ,Add support to persist search results (IReference) as XML. We could then use XSLT to translate a search into HTML.,2007-11-27 14:10 EST by Darin Wright    ,2007-12-05 11:25 EST       (History)     ,
211373,[api tooling] IApiElementDescription has extraneous attributes,VERIFIED           FIXED       ,"An IApiElementDescription has an IElementDescriptor and a component name. However, the description is really just visiblity and usage restrictions. When a client resolves a description, they pass in the element and component name, so it seems pointless to pass them back.  Refactored IApiElementDescription, removing getElement() and getComponent(). The only thing that really used them was the tests and the visitors (but we can pass the element and component as args to the visitors).  Refactored ApiComponentVisitor to accept element and component name as arguments in visit methods.",2007-11-28 23:04 EST by Darin Wright    ,2007-12-05 11:05 EST       (History)     ,
211446,[api tooling] remove getChildren(..) method from IApiComponentDescription,VERIFIED           FIXED       ,The #getChildren(...) method in IApiDescription is used only by the tag scanner (that updates javadoc tags based on component.xml). The same result can be acheived by using a visitor to collect/process children.  Removed the API method and modified ComponentXMLProcessor to use visitor to collect members.,2007-11-29 08:38 EST by Darin Wright    ,2007-12-05 11:01 EST       (History)     ,
212276,[api tooling] @noextend does not work for non-primitive method signatures,VERIFIED           FIXED       ,"I added a @noextend tag to DebugElement.getAdapter(Class). Subclasses that override the method were not flagged with errors. The problem is that method signatures in the API description are unqualified (since we generate from source without resolving). For example the .api_description file contained this entry:  <type name=""DebugElement"">   <method extend=""false"" name=""fireSuspendEvent"" signature=""(I)V""/>   <method extend=""false"" name=""getAdapter"" signature=""(QClass;)QObject;""/> </type>  Errors for overriding fireSuspendEvent(...) were found, as the primitive signatures are resolved by definition.",2007-12-07 11:25 EST by Darin Wright    ,2007-12-17 17:03 EST       (History)     ,
170935,[EclipseCon] 2007 PDE example plug-in:  Eclipse Links View,RESOLVED           FIXED       ,"Perform initial check-in of plug-in source into a CVS repository for version control purposes and to facilitate future cross PDE team work on the plug-in.   Overview:  EclipseCon 2007 PDE tutorial example. A plug-in that contributes a fully  functional view providing Eclipse related links that can be opened up in an  internal or external browser. The view contains three sections:   (1) Project Links - Contains a tree viewer that models the Eclipse project,      sub-projects and components;  (2) Useful Links - Contains useful Eclipse hyperlinks;  (3) Search - Contains a Google search box to enter search queries.",2007-01-18 10:52 EST by Mike Pawlowski    ,2007-01-18 12:11 EST       (History)     ,presentations/eclipse-con/2007/plugins/org.eclipsecon.browser/src/org/eclipsecon/browser/view/ui/EclipseLinksView.java
213541,[api tooling] need to allow searching between profiles,VERIFIED           FIXED       ,"In order to implement global search, we'll need to be able to search for references between profiles. Currently, the search engine API claims the target and source scopes have to be in the same profile.",2007-12-19 17:41 EST by Darin Wright    ,2008-02-25 16:26 EST       (History)     ,
214369,[api tooling] add prereq and dependent components to profile API,VERIFIED           FIXED       ,"For searching it will be useful to be able to determine the smallest possible scope to search. For this, we should add APIs to retrieve all prerequisite and dependent components from a profile for a given set of root components.",2008-01-04 12:14 EST by Darin Wright    ,2008-02-25 16:28 EST       (History)     ,
171182,Tweaks in EclipseCon tutorial,RESOLVED           FIXED       ,"The Links view in the EclipseCon tutorial is simply awesome.  It needs a couple of minor tweaks though: 1. The description of each Eclipse project (e.g. ""Plug-in development environment"" must not end with a trailing punctuation  2. Uppercasing should be consistent where appropriate ""Java Development Tools"" is all uppercase where ""Plug-in development environment"" is mixed.  In this case, it should have been all uppercased.  3. The Links section should not be collapsable as it is vital to the view.  Also having it as non-collapsable would show yet another type of section.  so it's a win-win.",2007-01-22 02:01 EST by Wassim Melhem    ,2007-01-23 11:31 EST       (History)     ,presentations/eclipse-con/2007/plugins/org.eclipsecon.browser/src/org/eclipsecon/browser/view/ui/EclipseLinksView.java
214966,[api tooling] search more selectively for API usage problems,VERIFIED           FIXED       ,"The builder for API usage problems previoulsy extracted all reference information from a component, then resolved all references to determine if there were any usage problems.  I modified the process to first collect all API restrictions in prerequisite components and then search for references to those specific elements/conditions. This appears to speed up the search, and will allow us to add support for @noreference into the builder.",2008-01-10 16:28 EST by Darin Wright    ,2008-02-25 16:30 EST       (History)     ,
215090,[api tooling] should not allow @noextend tag on interface method,VERIFIED           FIXED       ,"Currently, with the fix to allow @noreference on an interface method, we now incorrectly allow @noextend on interface methods. Since classes implement interfaces, they have to be able to extend/override interface methods.",2008-01-11 16:36 EST by Darin Wright    ,2008-01-29 11:08 EST       (History)     ,
232964,[customization] get code working with latest HEAD,RESOLVED           FIXED       , ,2008-05-20 09:55 EDT by Chris Aniszczyk    ,2008-07-23 06:51 EDT       (History)     ,
166430,commit initial visualization component,RESOLVED           FIXED       ,Commit the initial version of the PDE Incubator Viz component.,2006-11-30 19:34 EST by Ian Bull    ,2006-12-20 03:41 EST       (History)     ,
166432,Create Initial Incubator Structure,RESOLVED           FIXED       ,We need to create the initial incubator structure.  I propose:  pde-incubator/ pde-incubator/plugins/ pde-incubator/plugins/org.eclipse.pde.visualization pde-incubator/plugins/org.eclipse.pde.some-other-tool pde-incubator/docs/... pde-incubator/tests/...,2006-11-30 20:01 EST by Ian Bull    ,2006-12-12 18:02 EST       (History)     ,
168360,Changes in the org.eclipse.pde.visualization.dependencies manifest,RESOLVED           FIXED       ,1. add a J2SE-1.4 Execution Environment  2. Change the name of the view category from 'Sample Category' to 'Visualizations'  3. Change the icon of the view to something more plugin-y,2006-12-17 16:09 EST by Wassim Melhem    ,2006-12-17 16:36 EST       (History)     ,
168644,Unused imports and unnecessary semicolons,RESOLVED           FIXED       ,"the plug-ins in pde-incubator contain several unused imports and unnecessary colons.  These two flags are used during the releng build and therefore pollute the build results if found.  Therefore, they should be removed.  We typically raise the severity level of all flags  used by releng to ERROR in the project preferences to easily spot them and avoid polluting the build results.",2006-12-20 03:14 EST by Wassim Melhem    ,2006-12-20 03:40 EST       (History)     ,
175716,API comparison dialog doesn't display errors,RESOLVED           FIXED       ,"If an error occurs while doing API comparison, the error is not reported because of this snippet in CompareApiDialog:  		} catch (InvocationTargetException e) { 			showError(e.getMessage(), e.getCause());  Typically with an InvocationTargetException, the message and cause are null, since it is just a wrapper. You need to call e.getTargetException() to get the real exception.  Suggested fix:  		} catch (InvocationTargetException e) { 			showError(e.getMessage(), e.getTargetException());",2007-02-27 11:19 EST by John Arthorne    ,2007-03-01 11:13 EST       (History)     ,
175717,NPE comparing API snapshots,RESOLVED           FIXED       ,Using API tools incubator plugins...  1) checked out org.eclipse.emf.ecore and org.eclipse.emf.common version 2.2.0 from dev.eclipse.org.   2) Created API baseline of these two plugins in workspace 3) Replaced plugins with latest from HEAD 4) Performed an API comparison between 2.2.0 and HEAD.  -> This resulted in an NPE (note error is swallowed unless you apply the patch from my previous bug):  java.lang.NullPointerException 	at java.util.StringTokenizer.<init>(StringTokenizer.java:197) 	at org.osgi.framework.Version.<init>(Version.java:127) 	at org.eclipse.pde.api.tools.internal.VersionChecker.verify(VersionChecker.java:43) 	at org.eclipse.pde.api.tools.SnapshotOperations.compare(SnapshotOperations.java:95) 	at org.eclipse.pde.api.tools.ui.internal.dialogs.CompareApiDialog$2.run(CompareApiDialog.java:172) 	at org.eclipse.jface.operation.ModalContext$ModalContextThread.run(ModalContext.java:113),2007-02-27 11:29 EST by John Arthorne    ,2007-03-01 11:30 EST       (History)     ,
180096,Create a flag for api tools batch mode that will allow to include all the target directory bundles in the control file,RESOLVED           FIXED       ,"In order to run PDE ApiTools in a batch mode a control file needs to be first created via UI tools and specified on the command line.  The control file lists a target directory and all of the bundles in it.  We will need to update this file manually to include new targets after it gets created. This task is challenging, especially when version .qualifier is not known. A preferred way to do this will be to specify batch mode option that will automatically include all of the target bundles. That way we will only need to update a target path in the control file.",2007-03-29 19:58 EDT by Lena Bayeva    ,2007-04-12 15:22 EDT       (History)     ,
181032,[api tools] Need icons for API tools,RESOLVED           FIXED       ,We need to create icons for the API tools for the toolbar. Using words takes too much real estate. I would recommend for now that we remove the entries from the toolbar since we already have menu entries.  Will attach screen shot showing current icons.,2007-04-04 14:49 EDT by DJ Houghton    ,2007-06-19 11:36 EDT       (History)     ,
183284,Update the PDE Incubator Website,RESOLVED           FIXED       ,"I have created a skeleton website (based on the great work done by the Equinox team on their website) for PDE Incubator.  I have added a section for Work Areas and I included the Dependency Visualization.  If someone would like to add the API Tooling, feel free :).",2007-04-19 16:59 EDT by Ian Bull    ,2008-04-15 12:15 EDT       (History)     ,
183854,[pde viz] When focusing on a node the selection is not reset properly,RESOLVED           FIXED       ,When you focus on a node the connections from the previous selection are maintained.,2007-04-24 15:53 EDT by Ian Bull    ,2007-04-24 16:46 EDT       (History)     ,visualization/plugins/org.eclipse.pde.visualization.dependency/src/org/eclipse/pde/visualization/dependency/views/PluginVisualizationView.java visualization/plugins/org.eclipse.pde.visualization.dependency/src/org/eclipse/pde/visualization/dependency/views/AbstractVisualizationLabelProvider.java visualization/plugins/org.eclipse.pde.visualization.dependency/src/org/eclipse/pde/visualization/dependency/views/PluginVisualizationView.java
184985,[pde viz] Change colour of root node,RESOLVED           FIXED       ,The colour of the root node should be different from the other nodes,2007-05-01 17:11 EDT by Ian Bull    ,2007-08-17 12:32 EDT       (History)     ,
197725,[pde viz] Nodes disappear when filter selected,RESOLVED           FIXED       ,"when a filter is selected, all the nodes disappear. There were some changes to how setInput works, and this may have caused this.",2007-07-24 18:34 EDT by Ian Bull    ,2007-07-25 10:47 EDT       (History)     ,visualization/plugins/org.eclipse.pde.visualization.dependency/src/org/eclipse/pde/visualization/dependency/views/AbstractVisualizationLabelProvider.java visualization/plugins/org.eclipse.pde.visualization.dependency/src/org/eclipse/pde/visualization/dependency/views/GraphContentProvider.java visualization/plugins/org.eclipse.pde.visualization.dependency/src/org/eclipse/pde/visualization/dependency/views/HighlightDependencyLableProvider.java visualization/plugins/org.eclipse.pde.visualization.dependency/src/org/eclipse/pde/visualization/dependency/views/PathDependencyAnalysis.java visualization/plugins/org.eclipse.pde.visualization.dependency/src/org/eclipse/pde/visualization/dependency/views/PluginVisualizationView.java visualization/plugins/org.eclipse.pde.visualization.dependency/src/org/eclipse/pde/visualization/dependency/views/ShortestPathDependencyAnalysis.java visualization/plugins/org.eclipse.pde.visualization.dependency/src/org/eclipse/pde/visualization/dependency/views/SmartPathDependencyAnalysis.java visualization/plugins/org.eclipse.pde.visualization.dependency/src/org/eclipse/pde/visualization/dependency/views/VisualizationForm.java
199570,[pde viz] SWT Exception,RESOLVED           FIXED       ,I was browsing between the Plug-in Deps view and Graph Plug-in Deps view and came along this exception.  org.eclipse.swt.SWTException: Widget is disposed at org.eclipse.swt.SWT.error(SWT.java:3563) at org.eclipse.swt.SWT.error(SWT.java:3481) at org.eclipse.swt.SWT.error(SWT.java:3452) at org.eclipse.swt.widgets.Widget.error(Widget.java:432) at org.eclipse.swt.widgets.Widget.checkWidget(Widget.java:325) at org.eclipse.swt.widgets.Widget.getStyle(Widget.java:598) at org.eclipse.mylyn.zest.core.widgets.GraphItem.checkStyle(GraphItem.java:101) at org.eclipse.mylyn.zest.core.widgets.GraphNode.fishEye(GraphNode.java:709) at org.eclipse.mylyn.zest.core.widgets.Graph$DragSupport.mouseMoved(Graph.java:528) at org.eclipse.draw2d.Figure.handleMouseMoved(Figure.java:863) at org.eclipse.draw2d.SWTEventDispatcher.dispatchMouseMoved(SWTEventDispatcher.java:229) at org.eclipse.mylyn.zest.core.widgets.Graph$4.dispatchMouseMoved(Graph.java:144) at org.eclipse.draw2d.LightweightSystem$EventHandler.mouseMove(LightweightSystem.java:533) at org.eclipse.swt.widgets.TypedListener.handleEvent(TypedListener.java:198) at org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:66) at org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:938) at org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:3682) at org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3293) at org.eclipse.ui.internal.Workbench.runEventLoop(Workbench.java:2389) at org.eclipse.ui.internal.Workbench.runUI(Workbench.java:2353) at org.eclipse.ui.internal.Workbench.access$4(Workbench.java:2219) at org.eclipse.ui.internal.Workbench$4.run(Workbench.java:466) at org.eclipse.core.databinding.observable.Realm.runWithDefault(Realm.java:289) at org.eclipse.ui.internal.Workbench.createAndRunWorkbench(Workbench.java:461) at org.eclipse.ui.PlatformUI.createAndRunWorkbench(PlatformUI.java:149) at org.eclipse.ui.internal.ide.application.IDEApplication.start(IDEApplication.java:106) at org.eclipse.equinox.internal.app.EclipseAppHandle.run(EclipseAppHandle.java:153) at org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.runApplication(EclipseAppLauncher.java:106) at org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.start(EclipseAppLauncher.java:76) at org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:363) at org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:176) at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:64) at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) at java.lang.reflect.Method.invoke(Method.java:615) at org.eclipse.equinox.launcher.Main.invokeFramework(Main.java:504) at org.eclipse.equinox.launcher.Main.basicRun(Main.java:443) at org.eclipse.equinox.launcher.Main.run(Main.java:1169) at org.eclipse.equinox.launcher.Main.main(Main.java:1144),2007-08-10 09:54 EDT by Chris Aniszczyk    ,2007-08-10 16:40 EDT       (History)     ,
200128,[pde viz] Use the PDE Lable provider to ensure proper decoration of the PDE Icon,RESOLVED           FIXED       ,Use the PDE Lable provider to ensure proper decoration of the PDE Icon,2007-08-15 21:54 EDT by Ian Bull    ,2007-08-15 22:19 EDT       (History)     ,visualization/plugins/org.eclipse.pde.visualization.dependency/src/org/eclipse/pde/visualization/dependency/views/AbstractVisualizationLabelProvider.java
200195,[pde viz] Investigate the use of the directed graph layout in Draw2D,RESOLVED           FIXED       ,Investigate the use of the directed graph layout in Draw2D,2007-08-16 10:15 EDT by Ian Bull    ,2007-08-17 09:53 EDT       (History)     ,visualization/plugins/org.eclipse.pde.visualization.dependency/src/org/eclipse/pde/visualization/dependency/views/AbstractVisualizationLabelProvider.java visualization/plugins/org.eclipse.pde.visualization.dependency/src/org/eclipse/pde/visualization/dependency/views/PluginVisualizationView.java visualization/plugins/org.eclipse.pde.visualization.dependency/src/org/eclipse/pde/visualization/dependency/views/VisualizationForm.java visualization/plugins/org.eclipse.pde.visualization.dependency/src/org/eclipse/pde/visualization/dependency/views/PluginVisualizationView.java
200196,[pde viz] Use a managed form for the PDE Viz View,RESOLVED           FIXED       ,The PDE Managed Forms have support for error messages and other things.  This form should be used (instead of the basic form).,2007-08-16 10:16 EDT by Ian Bull    ,2007-08-16 18:09 EDT       (History)     ,visualization/plugins/org.eclipse.pde.visualization.dependency/src/org/eclipse/pde/visualization/dependency/views/VisualizationForm.java
200826,[spy] Spy should give info about wizards and dialogs,RESOLVED           FIXED       ,"Build ID: 3.4 M1  If I open the New Plug-in Project Wizard and press F9, I should be able to see the same info that I would about an Editor or a View.",2007-08-22 10:05 EDT by Noam Chitayat    ,2007-08-24 16:47 EDT       (History)     ,
201105,[spy] A few (possible) enhancements for the PDE Spy plug-in,RESOLVED           FIXED       ,Created attachment 76925 [details] Changes to the commited code.  I still have a few ideas that I will try to implement on my spare time.,2007-08-24 12:38 EDT by Marcelo Paternostro    ,2007-08-24 16:09 EDT       (History)     ,
201431,[spy] add more spacing between form title and first section,RESOLVED           FIXED       ,Make it consistent like the HelpView.,2007-08-28 11:13 EDT by Chris Aniszczyk    ,2007-09-14 12:15 EDT       (History)     ,
209386,[api tooling] a package can be defined in multiple components,RESOLVED           FIXED       ,"When trying to retrieve a class file from an api profile using a type name, I use the following code: String packageName = Util.getPackageName(interfaceName); IApiComponent component = profile.resolvePackage(apiComponent, packageName); if (component == null) {    ... } else { IClassFile superinterface = component.findClassFile(interfaceName); .... } The problem is that profile.resolvePackage(apiComponent, packageName) doesn't necessarily returns the right component when a package is split in different components (bundles).  This code pattern is used to retrieve the superclass and superinterfaces hierarchies.",2007-11-09 15:11 EST by Olivier Thomann    ,2007-11-12 10:17 EST       (History)     ,
211501,[api tooling] the api description file should not contain the members that don't have restrictions,RESOLVED           FIXED       ,"When building it for org.eclipse.jdt.core after I applied the component.xml to generate the javadoc tags, the resulting xml contents was: ... <type extend=""false"" instantiate=""false"" name=""CompletionContext""> <field name=""TOKEN_KIND_NAME""/> <field name=""TOKEN_KIND_STRING_LITERAL""/> <field name=""TOKEN_KIND_UNKNOWN""/> <method name=""getExpectedTypesKeys"" signature=""()[[C""/> <method name=""getExpectedTypesSignatures"" signature=""()[[C""/> <method name=""getOffset"" signature=""()I""/> <method name=""getToken"" signature=""()[C""/> <method name=""getTokenEnd"" signature=""()I""/> <method name=""getTokenKind"" signature=""()I""/> <method name=""getTokenStart"" signature=""()I""/> <method name=""isInJavadoc"" signature=""()Z""/> <method name=""isInJavadocFormalReference"" signature=""()Z""/> <method name=""isInJavadocText"" signature=""()Z""/> </type> .... As you can see, fields and methods don't have any restrictions, so I don't expect to find them in the file. I expect to get: <type extend=""false"" instantiate=""false"" name=""CompletionContext"" />",2007-11-29 14:57 EST by Olivier Thomann    ,2007-11-29 20:42 EST       (History)     ,
213236,[api tooling] need a way to toast the .api_settings,RESOLVED           FIXED       ,"Currently once the Api tooling has been set up there is no way to cause changes to the .api_settings cache file unless you delete it (then it will be recreated for you) or you edit it manually. There should be some way to get it to change/update as I add/remove tags, etc.  Some methods could be:  1. When a 'clean' is requested we could remove the file 2. when a full build is requested we could update (or replace) the file 3. we could try to do it incrementally (probably too expensive though)",2007-12-17 17:07 EST by Michael Rennie    ,2008-01-07 12:58 EST       (History)     ,
240501,org.eclipse.pde.visualization.dependency has a build error,RESOLVED           FIXED       ,"Created attachment 107207 [details] Patch to fix the issue.  When you import org.eclipse.pde.visualization.dependency into your workspace, it has one build error:  The 'Eclipse-LazyStart' header is deprecated, use 'Bundle-ActivationPolicy'",2008-07-11 11:03 EDT by Anthony Hunter    ,2009-03-30 13:22 EDT       (History)     ,
253093,[pde viz] actual version of plugin is not compatible with 3.5M3,RESOLVED           FIXED       ,Created attachment 116723 [details] Patch to make pde viz compatible with eclipse 3.5 M3  Build ID: I20081030-1917  Steps To Reproduce: 1. check out current head 2. note error in PluginVisualizationView  More information: The PluginSelectionDialog class has been moved from package org.eclipse.pde.internal.ui.wizards to org.eclipse.pde.internal.ui.dialogs.  Patch added.,2008-11-02 04:30 EST by Andreas Dolk    ,2008-11-14 12:54 EST       (History)     ,visualization/plugins/org.eclipse.pde.visualization.dependency/src/org/eclipse/pde/visualization/dependency/views/PluginVisualizationView.java
282804,[plug-in registry] simplify registry model to separate logic from data,RESOLVED           FIXED       ,"During work on ECF r-OSGi implementation we found that our Plug-in registry view internal model is far from being perfect. Data classes contain some logic that brings additional dependencies (e.g. from org.eclipse.core.runtime), e.g. split packages that seem to cause extra problems (bug 282667). It's good opportunity to simplify our model and remove our dependencies to single point (RegistryModel) that's not subject of remoting.",2009-07-08 05:57 EDT by Jacek Pospychala    ,2009-07-10 10:20 EDT       (History)     ,osgimonitoring/plugins/org.eclipse.pde.runtime/src/org/eclipse/pde/internal/runtime/registry/RegistryBrowser.java osgimonitoring/plugins/org.eclipse.pde.runtime/src/org/eclipse/pde/internal/runtime/registry/RegistryBrowserContentProvider.java osgimonitoring/plugins/org.eclipse.pde.runtime/src/org/eclipse/pde/internal/runtime/registry/RegistryBrowserLabelProvider.java osgimonitoring/plugins/org.eclipse.pde.runtime/src/org/eclipse/pde/internal/runtime/registry/RegistryBrowserModelChangeListener.java osgimonitoring/plugins/org.eclipse.pde.runtime/src/org/eclipse/pde/internal/runtime/registry/model/Attribute.java osgimonitoring/plugins/org.eclipse.pde.runtime/src/org/eclipse/pde/internal/runtime/registry/model/BackendChangeListener.java osgimonitoring/plugins/org.eclipse.pde.runtime/src/org/eclipse/pde/internal/runtime/registry/model/Bundle.java osgimonitoring/plugins/org.eclipse.pde.runtime/src/org/eclipse/pde/internal/runtime/registry/model/BundleLibrary.java osgimonitoring/plugins/org.eclipse.pde.runtime/src/org/eclipse/pde/internal/runtime/registry/model/BundlePrerequisite.java osgimonitoring/plugins/org.eclipse.pde.runtime/src/org/eclipse/pde/internal/runtime/registry/model/ConfigurationElement.java osgimonitoring/plugins/org.eclipse.pde.runtime/src/org/eclipse/pde/internal/runtime/registry/model/Extension.java osgimonitoring/plugins/org.eclipse.pde.runtime/src/org/eclipse/pde/internal/runtime/registry/model/ExtensionPoint.java osgimonitoring/plugins/org.eclipse.pde.runtime/src/org/eclipse/pde/internal/runtime/registry/model/Folder.java osgimonitoring/plugins/org.eclipse.pde.runtime/src/org/eclipse/pde/internal/runtime/registry/model/LocalRegistryBackend.java osgimonitoring/plugins/org.eclipse.pde.runtime/src/org/eclipse/pde/internal/runtime/registry/model/ModelChangeDelta.java osgimonitoring/plugins/org.eclipse.pde.runtime/src/org/eclipse/pde/internal/runtime/registry/model/ModelObject.java osgimonitoring/plugins/org.eclipse.pde.runtime/src/org/eclipse/pde/internal/runtime/registry/model/Property.java osgimonitoring/plugins/org.eclipse.pde.runtime/src/org/eclipse/pde/internal/runtime/registry/model/RegistryBackend.java osgimonitoring/plugins/org.eclipse.pde.runtime/src/org/eclipse/pde/internal/runtime/registry/model/RegistryModel.java osgimonitoring/plugins/org.eclipse.pde.runtime/src/org/eclipse/pde/internal/runtime/registry/model/ServiceName.java osgimonitoring/plugins/org.eclipse.pde.runtime/src/org/eclipse/pde/internal/runtime/registry/model/ServiceRegistration.java
283823,[plug-in registry] simplify r-osgi ports configuration,RESOLVED           FIXED       ,"When setting up connection between Plug-in Registry and some remote application, user should be able to use simple URL, like ""r-osgi://localhost:port"".  On the server side, monitoring plug-in should use some default port (r-osgi default is fine), but it should be also easy to configure it to use some other port.",2009-07-17 06:34 EDT by Jacek Pospychala    ,2009-08-05 05:46 EDT       (History)     ,osgimonitoring/plugins/org.eclipse.pde.runtime.core/src/org/eclipse/pde/runtime/core/model/LocalRegistryBackend.java osgimonitoring/plugins/org.eclipse.pde.runtime.core/src/org/eclipse/pde/runtime/core/model/RegistryBackend.java osgimonitoring/plugins/org.eclipse.pde.runtime/src/org/eclipse/pde/internal/runtime/registry/RegistryModelFactory.java osgimonitoring/plugins/org.eclipse.pde.runtime.rosgi.rs/src/org/eclipse/pde/internal/runtime/registry/rosgi/IRosgiRegistryHost.java osgimonitoring/plugins/org.eclipse.pde.runtime.rosgi.rs/src/org/eclipse/pde/internal/runtime/registry/rosgi/RosgiRegistryBackend.java osgimonitoring/plugins/org.eclipse.pde.runtime.rosgi.rs/src/org/eclipse/pde/internal/runtime/registry/rosgi/RosgiRegistryHost.java
