id,title,status,desc,begin_time,end_time,file_path
183227,Optionally generate fetchtask declaration for eclipse.versionReplacer,RESOLVED           FIXED       ,We need to generate fetchtask declaration for eclipse.versionReplacer only if it will be used in the gather.bin.parts.,2007-04-19 13:22 EDT by Pascal Rapicault    ,2007-04-25 10:01 EDT       (History)     ,org.eclipse.pde.build/src/org/eclipse/pde/internal/build/builder/ModelBuildScriptGenerator.java
183234,Use jarprocessor in PDE Build,RESOLVED           FIXED       ,PDE Build should use the jarprocessor,2007-04-19 13:50 EDT by Pascal Rapicault    ,2007-04-26 15:02 EDT       (History)     ,org.eclipse.pde.build/src/org/eclipse/pde/internal/build/AssembleConfigScriptGenerator.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/IXMLConstants.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/builder/FeatureBuildScriptGenerator.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/builder/ModelBuildScriptGenerator.java org.eclipse.pde.build/src_ant/org/eclipse/pde/internal/build/jarprocessor/AntBasedProcessorExecutor.java org.eclipse.pde.build/src_ant/org/eclipse/pde/internal/build/jarprocessor/AntSignCommand.java org.eclipse.pde.build/src_ant/org/eclipse/pde/internal/build/jarprocessor/JarProcessorTask.java org.eclipse.pde.build/src_ant/org/eclipse/pde/internal/build/jarprocessor/UnsignCommand.java org.eclipse.pde.build/src_ant/org/eclipse/pde/internal/build/jarprocessor/Unsigner.java
183465,Verify the content of template/packaging.properties,RESOLVED           FIXED       ,make sure the root files properties have the right values for 3.3,2007-04-20 17:12 EDT by Andrew Niefer    ,2007-06-12 15:25 EDT       (History)     ,
183666,failOnError in CVS fetch task breaks fetch,RESOLVED           FIXED       ,"The changes for bug 174194 in CVSFetchTaskFactory break the fetch when trying to get the fragment.xml for some fragments. From Kim after running a test build:  command=""export -r HEAD org.eclipse.swt.gtk.linux.S390/fragment.xml"" cvsRoot="":pserver:anonymous@dev.eclipse.org:/cvsroot/eclipse"" dest=""${buildDirectory}/plugins/org.eclipse.swt.gtk.linux.S390"" quiet=""true"" failonerror=""true""         />  old pde build  <cvs command=""export -r HEAD org.eclipse.swt.gtk.linux.S390/fragment.xml"" cvsRoot="":pserver:anonymous@dev.eclipse.org:/cvsroot/eclipse"" dest=""${buildDirectory}/plugins/org.eclipse.swt.gtk.linux.S390"" quiet=""true""/>  The causes a problem in the build because most of the fragments don't include fragment.xml.",2007-04-23 16:39 EDT by Andrew Niefer    ,2007-04-25 09:50 EDT       (History)     ,org.eclipse.pde.build/src/org/eclipse/pde/internal/build/FetchScriptGenerator.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/fetch/CVSFetchTaskFactory.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/fetch/CVSFetchTaskFactory.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/fetch/CVSFetchTaskFactory.java
183869,customBuildCallbacks.buildpath is not taken into account in the available,RESOLVED           FIXED       ,"When customBuildCallbacks.buildpath is specified, the generated available task at the top of the script does not take it into account, therefore causing the customCallback to not be found.",2007-04-24 17:11 EDT by Pascal Rapicault    ,2007-05-30 13:39 EDT       (History)     ,org.eclipse.pde.build/src/org/eclipse/pde/internal/build/builder/FeatureBuildScriptGenerator.java
183924,baseLocation should also support configuration with platform.xml,RESOLVED           FIXED       ,Supporting just features/plugins and links directory is not flexible enought. with Eclipse 3.x uses platform.xml to control what plugin to be loaded.  baseLocation should also support configuration with platform.xml.,2007-04-25 02:08 EDT by Conan Chan    ,2007-04-27 16:52 EDT       (History)     ,org.eclipse.pde.build/src/org/eclipse/pde/internal/build/Utils.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/site/BuildTimeSiteContentProvider.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/site/BuildTimeSiteFactory.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/site/PluginPathFinder.java
184317,The absence of log files result in error,RESOLVED           FIXED       ,build i0424-0930  - start eclipse - create plug-in project - File -> Export Deployable (export as JAR..not sure if that matters) - you get a dialog saying that there were errors and the logs.zip file has been created. - logs.zip is created but empty - plug-in looks like it was exported OK.,2007-04-26 16:04 EDT by DJ Houghton    ,2007-05-09 22:11 EDT       (History)     ,org.eclipse.pde.build/src/org/eclipse/pde/internal/build/builder/ModelBuildScriptGenerator.java
184517,Generated source fragments should have a platform-filter,RESOLVED           FIXED       ,"When the source fragments are generated, the generated manifest should have an associated platform filter.",2007-04-27 16:43 EDT by Pascal Rapicault    ,2007-04-27 17:28 EDT       (History)     ,org.eclipse.pde.build/src/org/eclipse/pde/internal/build/IPDEBuildConstants.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/builder/FeatureBuildScriptGenerator.java
184627,Compiler warnings in latest builds (integration or nightly),RESOLVED           FIXED       ,"1. WARNING in /src/org/eclipse/pde/internal/build/AssembleConfigScriptGenerator.java  (at line 227) script.println(""<unzip dest=\"""" + script.getEscaped(targetLocationSrc) + ""\"">""); //$NON-NLS-1$//$NON-NLS-2$ The static method getEscaped(String) from the type AntScript should be accessed in a static way 2. WARNING in /src/org/eclipse/pde/internal/build/AssembleConfigScriptGenerator.java  (at line 228) script.println(""\t<fileset dir=\"""" + script.getEscaped(targetLocation) + ""\"" includes=\""**/*src.zip\"" casesensitive=\""false\""/>""); //$NON-NLS-1$//$NON-NLS-2$ The static method getEscaped(String) from the type AntScript should be accessed in a static way 3. WARNING in /src/org/eclipse/pde/internal/build/AssembleConfigScriptGenerator.java  (at line 410) script.println(""<eclipse.jnlpGenerator feature=\"""" + script.getEscaped(location) + ""\"" codebase=\"""" + Utils.getPropertyFormat(PROPERTY_JNLP_CODEBASE) + ""\"" j2se=\"""" + Utils.getPropertyFormat(PROPERTY_JNLP_J2SE) + ""\"" locale=\"""" + Utils.getPropertyFormat(PROPERTY_JNLP_LOCALE) + ""\"" generateOfflineAllowed=\"""" + Utils.getPropertyFormat(PROPERTY_JNLP_GENOFFLINE) + ""\"" configInfo=\"""" + Utils.getPropertyFormat(PROPERTY_JNLP_CONFIGS) + ""\""/>""); //$NON-NLS-1$ //$NON-NLS-2$ //$NON-NLS-3$ //$NON-NLS-4$ //$NON-NLS-5$ //$NON-NLS-6$ //$NON-NLS-7$ ); //$NON-NLS-1$ //$NON-NLS-2$ //$NON-NLS-3$ //$NON-NLS-4$ //$NON-NLS-5$ The static method getEscaped(String) from the type AntScript should be accessed in a static way  1. WARNING in /src/org/eclipse/pde/internal/build/builder/FeatureBuildScriptGenerator.java  (at line 558) script.println(""<eclipse.idReplacer featureFilePath=\"""" + script.getEscaped(root) + '/' + Constants.FEATURE_FILENAME_DESCRIPTOR + ""\"" selfVersion=\"""" + feature.getVersionedIdentifier().getVersion() + ""\"" featureIds=\"""" + featureVersionInfo + ""\"" pluginIds=\"""" + pluginVersionInfo + ""\""/>""); //$NON-NLS-1$ //$NON-NLS-2$ //$NON-NLS-3$ //$NON-NLS-4$ //$NON-NLS-5$ The static method getEscaped(String) from the type AntScript should be accessed in a static way 2. WARNING in /src/org/eclipse/pde/internal/build/builder/FeatureBuildScriptGenerator.java  (at line 713) script.println(""<eclipse.jnlpGenerator feature=\"""" + script.getEscaped(jar) + ""\"" codebase=\"""" + Utils.getPropertyFormat(IXMLConstants.PROPERTY_JNLP_CODEBASE) + ""\"" j2se=\"""" + Utils.getPropertyFormat(IXMLConstants.PROPERTY_JNLP_J2SE) + ""\"" locale=\"""" + Utils.getPropertyFormat(IXMLConstants.PROPERTY_JNLP_LOCALE) + ""\"" generateOfflineAllowed=\"""" + Utils.getPropertyFormat(PROPERTY_JNLP_GENOFFLINE) + ""\"" configInfo=\"""" + Utils.getPropertyFormat(PROPERTY_JNLP_CONFIGS) + ""\""/>""); //$NON-NLS-1$ //$NON-NLS-2$ //$NON-NLS-3$ //$NON-NLS-4$ //$NON-NLS-5$ //$NON-NLS-6$ //$NON-NLS-7$ ); //$NON-NLS-1$ //$NON-NLS-2$ //$NON-NLS-3$ //$NON-NLS-4$ //$NON-NLS-5$ The static method getEscaped(String) from the type AntScript should be accessed in a static way 3. WARNING in /src/org/eclipse/pde/internal/build/builder/FeatureBuildScriptGenerator.java  (at line 718) script.println(""<eclipse.jarProcessor sign=\"""" + Utils.getPropertyFormat(PROPERTY_SIGN) + ""\"" pack=\"""" + Utils.getPropertyFormat(PROPERTY_PACK)+ ""\"" unsign=\"""" + Utils.getPropertyFormat(PROPERTY_UNSIGN) + ""\"" jar=\"""" + script.getEscaped(jar) + ""\"" alias=\"""" + Utils.getPropertyFormat(PROPERTY_SIGN_ALIAS) + ""\"" keystore=\"""" + Utils.getPropertyFormat(PROPERTY_SIGN_KEYSTORE) + ""\"" storepass=\"""" + Utils.getPropertyFormat(PROPERTY_SIGN_STOREPASS) + ""\""/>""); //$NON-NLS-1$ //$NON-NLS-2$ //$NON-NLS-3$ //$NON-NLS-4$ //$NON-NLS-5$ //$NON-NLS-6$ //$NON-NLS-7$ //$NON-NLS-8$ The static method getEscaped(String) from the type AntScript should be accessed in a static way  1. WARNING in /src/org/eclipse/pde/internal/build/builder/ModelBuildScriptGenerator.java  (at line 532) script.println(""<eclipse.versionReplacer path=\"""" + script.getEscaped(location) + ""\"" version=\"""" + model.getVersion() + ""\""/>""); //$NON-NLS-1$//$NON-NLS-2$//$NON-NLS-3$ The static method getEscaped(String) from the type AntScript should be accessed in a static way 2. WARNING in /src/org/eclipse/pde/internal/build/builder/ModelBuildScriptGenerator.java  (at line 614) script.println(""<eclipse.jarProcessor sign=\"""" + Utils.getPropertyFormat(PROPERTY_SIGN) + ""\"" pack=\"""" + Utils.getPropertyFormat(PROPERTY_PACK)+ ""\"" unsign=\"""" + Utils.getPropertyFormat(PROPERTY_UNSIGN) + ""\"" jar=\"""" + script.getEscaped(pluginUpdateJarDestination) + ""\"" alias=\"""" + Utils.getPropertyFormat(PROPERTY_SIGN_ALIAS) + ""\"" keystore=\"""" + Utils.getPropertyFormat(PROPERTY_SIGN_KEYSTORE) + ""\"" storepass=\"""" + Utils.getPropertyFormat(PROPERTY_SIGN_STOREPASS) + ""\""/>""); //$NON-NLS-1$ //$NON-NLS-2$ //$NON-NLS-3$ //$NON-NLS-4$ //$NON-NLS-5$ //$NON-NLS-6$ //$NON-NLS-7$ //$NON-NLS-8$ The static method getEscaped(String) from the type AntScript should be accessed in a static way",2007-04-29 11:21 EDT by Olivier Thomann    ,2007-04-30 06:32 EDT       (History)     ,org.eclipse.pde.build/src/org/eclipse/pde/internal/build/AssembleConfigScriptGenerator.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/builder/FeatureBuildScriptGenerator.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/builder/ModelBuildScriptGenerator.java
367924,PDE Build depends on org.eclipse.update* plugins,RESOLVED           FIXED       ,Removing them after Juno (bug 311590) will break PDE Build.,2012-01-05 04:49 EST by Krzysztof Daniel    ,2018-01-09 09:45 EST       (History)     ,org.eclipse.pde.build/src/org/eclipse/pde/internal/build/site/PluginPathFinder.java
184920,invalid feature.xml generated for source features,RESOLVED           FIXED       ,"If the original xyz/feature.xml of a feature contains pointed brackets that are encoded as &lt; and &gt; and a ""generate.feature:xyz.source = xyz"" property is used to automatically generate a source feature during headless build, the brackets are written to the output file xyz.source/feature.xml as < and >. This breaks the entire build process with a message ""Problems parsing the feature xyz.source"".",2007-05-01 12:31 EDT by Volker Wegert    ,2007-05-11 11:26 EDT       (History)     ,org.eclipse.pde.build/src/org/eclipse/pde/internal/build/FeatureWriter.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/XMLWriter.java
185456,Request for support to package flat source tree,RESOLVED           FIXED       ,It would be great if there were support to package a flat source tree (ie. what is fetched from CVS prior to build script generation) per feature.  Zips of such artifacts would allow others to import projects from the zip directly or to use as input for command-line source builds.,2007-05-03 17:51 EDT by Sonia Dimitrov    ,2007-05-09 12:05 EDT       (History)     ,org.eclipse.pde.build/src/org/eclipse/pde/internal/build/AbstractScriptGenerator.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/AssembleConfigScriptGenerator.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/IBuildPropertiesConstants.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/builder/FeatureBuildScriptGenerator.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/packager/PackageConfigScriptGenerator.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/site/QualifierReplacer.java org.eclipse.pde.build/src_ant/org/eclipse/pde/internal/build/tasks/PackagerTask.java
185473,Packager should be resilient to the presence of build.properties in features,RESOLVED           FIXED       ,"When packaging a feature that accidentally contains a build.properties, the packager will generate a build.xml for the feature and do other crazy stuffs which it is not supposed to do, since it is just to supposed to package.",2007-05-03 20:00 EDT by Pascal Rapicault    ,2007-05-09 10:01 EDT       (History)     ,org.eclipse.pde.build/src/org/eclipse/pde/internal/build/AbstractScriptGenerator.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/AssembleConfigScriptGenerator.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/IBuildPropertiesConstants.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/builder/FeatureBuildScriptGenerator.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/packager/PackageConfigScriptGenerator.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/site/QualifierReplacer.java org.eclipse.pde.build/src_ant/org/eclipse/pde/internal/build/tasks/PackagerTask.java
185976,Packager should make normalization of names an option,RESOLVED           FIXED       ,Packager does two things: - gather plugins and features from a root feature - normalize the name and format of plugins and features  Those two behaviors should be separated so that the packager can run without normalizing.,2007-05-08 11:57 EDT by Pascal Rapicault    ,2007-05-09 09:58 EDT       (History)     ,org.eclipse.pde.build/src/org/eclipse/pde/internal/build/AbstractScriptGenerator.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/AssembleConfigScriptGenerator.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/IBuildPropertiesConstants.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/builder/FeatureBuildScriptGenerator.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/packager/PackageConfigScriptGenerator.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/site/QualifierReplacer.java org.eclipse.pde.build/src_ant/org/eclipse/pde/internal/build/tasks/PackagerTask.java
186437,Problems compiling against minimum execution environments,RESOLVED           FIXED       ,"build 3.3 m7  If we have a bundle which requires a Foundation 1.0 Execution Environment and also uses XML APIs (available from the JRE as of 1.4), technically the bundle manifest should contain the Foundation 1.0 EE and the correct XML imports. Then when we are building, as long as the XML APIs are provided by another bundle, everything should work fine.  But for now we have been requiring people to put both 1.4 and Foundation 1.0 on their list of EEs (with 1.4 first) so 1.4 is picked up as being the first EE and we use those class libraries to compile against.  We recently came across a similar problem with the Equinox Incubator JMX bundles and their javax.management related imports.  Tom and I have been looking at this problem and it looks like it is related to the EE that is being passed into the resolver in the platform properties. PDE/Build is passing a platform properties which has the EE set to 1.6...the highest version of class libraries that we use to compile.   In the State when we are figuring out what packages the system bundle provides, we take the union of the ones exported from the OSGi bundle and those provided by the class libraries. So when it comes time to resolve the bundles requiring XML, (in the case where we don't have 1.4 set as the EE) we think that we are going to get the XML APIs from the OSGi bundle and that isn't true and fails when it comes time to compile.  The fix seems to be that in PDE/Build we need to pass in multiple platform properties, one for each EE that is available so we can match against more than just one EE.  I will attach a partial patch which Tom provided which sets up a platform properties and then clones it, once for each EE. Its definatly a step in the right direction, thanks Tom!",2007-05-10 15:02 EDT by DJ Houghton    ,2009-07-14 11:10 EDT       (History)     ,
186472,build.xml needs to define a property with the version and the bundle,RESOLVED           FIXED       ,It would be useful if the build.xml could contain property for the version and the bundle.,2007-05-10 19:24 EDT by Pascal Rapicault    ,2007-05-11 16:49 EDT       (History)     ,org.eclipse.pde.build/src/org/eclipse/pde/internal/build/IXMLConstants.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/builder/ModelBuildScriptGenerator.java
186838,Plug-in Export fails with project in UNC path,RESOLVED           FIXED       ,"Build: I20070508  1) Create a simple plugin project whose location is a UNC path (//server/path/...). 2) Export > Deployable Plugins and Fragments.  -> The export fails. When I look at the build.xml file, it looks like the UNC path was not properly handled. It has tried to convert the UNC path to a relative path on a different drive:  <target name=""all.plugins"" depends=""init""> 	<ant antfile=""build.xml"" dir=""../../../../../../../OTT2F/Acct/ACCOUNTS/johnart/public/testproj"" target=""${target}""> 		<property name=""arch"" value=""x86""/> 		<property name=""os"" value=""win32""/> 		<property name=""ws"" value=""win32""/> 	</ant> </target>",2007-05-14 13:18 EDT by John Arthorne    ,2007-05-16 16:39 EDT       (History)     ,org.eclipse.pde.build/src/org/eclipse/pde/internal/build/Utils.java
187159,Ability to specify versions in generate@ line does not work,RESOLVED           FIXED       ,Generated source feature can list a set of plug-ins that they need to contain. Now that we have the ability to have multiple versions of the same plug-in in a feature we need to be able to express in those lists the version of the plug-in that needs to be used (note that this info is used to fetch).,2007-05-15 20:49 EDT by Pascal Rapicault    ,2007-05-16 15:01 EDT       (History)     ,
187250,Wrong classpath created in build.xml,RESOLVED           FIXED       ,build i0516-0010  - check out PDE/Build from HEAD - right-click on the manifest and generate a build.xml  Look at the ant task jar target's classpath. It contains only pde/build and Ant and is missing everything else.,2007-05-16 09:35 EDT by DJ Houghton    ,2007-05-16 14:52 EDT       (History)     ,org.eclipse.pde.build/src/org/eclipse/pde/internal/build/IBuildPropertiesConstants.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/builder/ModelBuildScriptGenerator.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/site/PDEState.java
187359,generate@ handing in feature build script generator does not support the versions being specified,RESOLVED           FIXED       ,This is a follow-up of bug #187159 fixed for 3.3 RC1. The code handling generate@ in feature build script generator does not support case where a version is specified.,2007-05-16 15:09 EDT by Pascal Rapicault    ,2008-04-28 17:10 EDT       (History)     ,
187638,parsing of generate@ is incorrect,RESOLVED           FIXED       ,"The parsing code of generate@ is incorrect because we forgot to specify a "";"" as the delimitor in the StringTokenizer....",2007-05-17 14:23 EDT by Pascal Rapicault    ,2007-05-17 15:28 EDT       (History)     ,org.eclipse.pde.build/src/org/eclipse/pde/internal/build/Utils.java
187809,FeatureGenerator should maintain feature order,RESOLVED           FIXED       ,"FeatureGenerator uses a HashSet to collect the features to be included in the generated feature.  However, because order of the features matters for compilation, it should instead use a collection that maintains the ordering.  (Perhaps LinkedHashSet)",2007-05-18 10:04 EDT by Andrew Niefer    ,2007-05-22 16:38 EDT       (History)     ,org.eclipse.pde.build.tests/src/org/eclipse/pde/build/internal/tests/ScriptGenerationTests.java org.eclipse.pde.build.tests/src/org/eclipse/pde/build/internal/tests/SourceTests.java org.eclipse.pde.build.tests/src/org/eclipse/pde/build/internal/tests/Utils.java org.eclipse.pde.build.tests/src/org/eclipse/pde/build/tests/BuildConfiguration.java org.eclipse.pde.build.tests/src/org/eclipse/pde/build/tests/PDETestCase.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/FeatureGenerator.java
188735,Resolver should not be set in dev mode by default,RESOLVED           FIXED       ,"The fix for bug #149609 set the resolver in dev mode. However using this mode is not always desirable, should not be the default and therefore should be made optional.  However because because it is late in the cycle and there are other bugs requesting the ability to pass additional properties to the resolver, we don't want define a new property on each task and therefore we should just directly read the property from the ant properties.",2007-05-23 15:17 EDT by Pascal Rapicault    ,2010-06-18 10:08 EDT       (History)     ,org.eclipse.pde.build/src/org/eclipse/pde/internal/build/FeatureGenerator.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/IBuildPropertiesConstants.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/site/PDEState.java org.eclipse.pde.build/src_ant/org/eclipse/pde/internal/build/tasks/BuildScriptGeneratorTask.java org.eclipse.pde.build/src_ant/org/eclipse/pde/internal/build/tasks/FeatureGeneratorTask.java org.eclipse.pde.build/src_ant/org/eclipse/pde/internal/build/tasks/PackagerTask.java
188739,Constants should be moved in IPDEBuildContants,RESOLVED           FIXED       ,"The following constants should be moved in IPDEBuildConstants:    IBuildPropertiesConstants 	public static final String PROPERTY_RESOLVER_MODE = ""osgi.resolverMode"";  	public static final String VALUE_DEVELOPMENT = ""development"";",2007-05-23 15:22 EDT by Pascal Rapicault    ,2010-06-18 11:20 EDT       (History)     ,org.eclipse.pde.build/src/org/eclipse/pde/internal/build/IBuildPropertiesConstants.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/IPDEBuildConstants.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/site/BuildTimeSite.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/site/PDEState.java
188777,Features not discovered from platform.xml,RESOLVED           FIXED       ,related to  https://bugs.eclipse.org/bugs/show_bug.cgi?id=183924 in 183924 plugins were listed though platform.xml  but not features. This is to add support for locating features through platform.xml,2007-05-23 17:12 EDT by Conan Chan    ,2007-05-31 22:49 EDT       (History)     ,org.eclipse.pde.build/src/org/eclipse/pde/internal/build/site/BuildTimeSiteFactory.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/site/PluginPathFinder.java
189016,Enable auto format and import on save,RESOLVED           FIXED       ,We need to enable auto format and import on save.,2007-05-24 15:48 EDT by Pascal Rapicault    ,2009-06-23 17:26 EDT       (History)     ,
189435,Plug-ins added multiple times to the state,RESOLVED           FIXED       ,"3.3. RC2  When PDE Build is pointed at a baseLocation that contains a platform.xml, plug-ins from the baseLocation will be added twice to the state. Once because we are getting them from the platform.xml, a second time because we are blindly adding the content of the baseLocation.  This double addition results in numerous messages in the build output making the cause of build configuration errors hard to find.",2007-05-28 09:55 EDT by Pascal Rapicault    ,2007-05-31 21:13 EDT       (History)     ,org.eclipse.pde.build/src/org/eclipse/pde/internal/build/site/BuildTimeSiteContentProvider.java
189467,Error message on failure of retrieve.xml could be more detailed,RESOLVED           FIXED       ,"3.3 RC3 Since we fixed bug #174194, we have a more detailed message about where the error comes from when something failed during retrieve.xml. However the final message is still pretty raw ""Could not retrieve feature.xml or build.properties."" It could be improved to contain the name of the feature that had problems.",2007-05-28 11:52 EDT by Pascal Rapicault    ,2007-05-30 13:40 EDT       (History)     ,
189499,Missing working directory result in NPE,RESOLVED           FIXED       ,3.3 RC2 When the working directory has not been created the package script generator will fail with an NPE.,2007-05-28 15:27 EDT by Pascal Rapicault    ,2009-05-13 18:43 EDT       (History)     ,
190041,Signing zip files with jarprocessor ant task results in fake commands,RESOLVED           FIXED       ,"I'm not sure if this is the right place for this bugzilla. It is a combination of the AntBasedProcessorExecutor found in PDE and the JarProcessorExecutor in update.  The symptom is that when using the jarprocessor ant-task with sign=""true"" it makes attempts to execute a command called ""fake"".  I did some debugging and from what I can see, the method AntBasedProcessorExecuter.addSignStep() is never called. It can only be called from one place and that is in JarBasedProcessorExecutor.runJarProcessor() when the input is not a zip file.  Here is the stacktrace at the point of failure:  Processing c:\b32_0530\org.eclipse.buckminster\jnlp.ls\jnlp-package.zip Extracting jnlp-bootstrap.jar Running Sign on c:\b32_0530\org.eclipse.buckminster\jnlp.ls\temp_jnlp-package.zip\jnlp-bootstrap.jar Error executing command fake C:\b32_0530\org.eclipse.buckminster\jnlp.ls\temp_jnlp-package.zip\temp.jnlp-bootstrap.jar\jnlp-bootstrap.jar java.io.IOException: CreateProcess: fake C:\b32_0530\org.eclipse.buckminster\jnlp.ls\temp_jnlp-package.zip\temp.jnlp-bootstrap.jar\jnlp-bootstrap.jar error=2   at java.lang.ProcessImpl.create(Native Method)   at java.lang.ProcessImpl.<init>(ProcessImpl.java:81)   at java.lang.ProcessImpl.start(ProcessImpl.java:30)   at java.lang.ProcessBuilder.start(ProcessBuilder.java:451)   at java.lang.Runtime.exec(Runtime.java:591)   at java.lang.Runtime.exec(Runtime.java:464)   at org.eclipse.update.internal.jarprocessor.CommandStep.execute(CommandStep.java:42)   at org.eclipse.update.internal.jarprocessor.SignCommandStep.postProcess(SignCommandStep.java:56)   at org.eclipse.update.internal.jarprocessor.JarProcessor.postProcess(JarProcessor.java:248)   at org.eclipse.update.internal.jarprocessor.JarProcessor.processJar(JarProcessor.java:328)   at org.eclipse.update.internal.jarprocessor.ZipProcessor.processZip(ZipProcessor.java:138)   at org.eclipse.update.internal.jarprocessor.JarProcessorExecutor.runJarProcessor(JarProcessorExecutor.java:31)   at org.eclipse.pde.internal.build.jarprocessor.JarProcessorTask.execute(JarProcessorTask.java:93)   ...",2007-05-30 16:51 EDT by Thomas Hallgren    ,2009-02-20 19:10 EST       (History)     ,org.eclipse.pde.build.tests/src/org/eclipse/pde/build/internal/tests/ScriptGenerationTests.java org.eclipse.pde.build.tests/src/org/eclipse/pde/build/internal/tests/p2/P2Tests.java org.eclipse.pde.build.tests/src/org/eclipse/pde/build/internal/tests/p2/P2Tests.java org.eclipse.pde.build.tests/src/org/eclipse/pde/build/internal/tests/ScriptGenerationTests.java org.eclipse.pde.build.tests/src/org/eclipse/pde/build/internal/tests/ScriptGenerationTests.java org.eclipse.pde.build.tests/src/org/eclipse/pde/build/internal/tests/p2/P2TestCase.java org.eclipse.pde.build.tests/src/org/eclipse/pde/build/internal/tests/p2/P2Tests.java org.eclipse.pde.build.tests/src/org/eclipse/pde/build/tests/PDETestCase.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/AssembleConfigScriptGenerator.java org.eclipse.pde.build/src/org/eclipse/pde/internal/build/IXMLConstants.java org.eclipse.pde.build/src_ant/org/eclipse/pde/internal/build/jarprocessor/AntBasedProcessorExecutor.java org.eclipse.pde.build/src_ant/org/eclipse/pde/internal/build/jarprocessor/AntSignCommand.java org.eclipse.pde.build/src_ant/org/eclipse/pde/internal/build/jarprocessor/JarProcessorTask.java org.eclipse.pde.build/src_ant/org/eclipse/pde/internal/build/jarprocessor/UnsignCommand.java org.eclipse.pde.build/src_ant/org/eclipse/pde/internal/build/jarprocessor/Unsigner.java
